version_full,title,genre,artist,version,difficulty_short,difficulty,level,notes,kaiden_average,top_score
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,21,SPB,1,-1,-1,-1,-1
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,21,SPN,2,5,527,962,1036
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,21,SPH,3,8,763,1369,1509
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,21,SPA,4,11,1305,2329,2597
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,21,SPL,5,-1,-1,-1,-1
SPADA,Feel The Beat,HARDCORE RAVE,Falsion,21,SPB,1,-1,-1,-1,-1
SPADA,Feel The Beat,HARDCORE RAVE,Falsion,21,SPN,2,7,689,1251,1370
SPADA,Feel The Beat,HARDCORE RAVE,Falsion,21,SPH,3,10,1129,1944,2223
SPADA,Feel The Beat,HARDCORE RAVE,Falsion,21,SPA,4,12,1830,3080,3637
SPADA,Feel The Beat,HARDCORE RAVE,Falsion,21,SPL,5,12,2225,3255,4423
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,21,SPB,1,-1,-1,-1,-1
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,21,SPN,2,3,309,579,618
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,21,SPH,3,6,590,1087,1169
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,21,SPA,4,11,1199,2034,2366
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,21,SPL,5,-1,-1,-1,-1
SPADA,HYENA,BIG BEAT,Hommarju,21,SPB,1,-1,-1,-1,-1
SPADA,HYENA,BIG BEAT,Hommarju,21,SPN,2,6,608,1010,1193
SPADA,HYENA,BIG BEAT,Hommarju,21,SPH,3,9,1026,1779,2021
SPADA,HYENA,BIG BEAT,Hommarju,21,SPA,4,11,1434,2507,2858
SPADA,HYENA,BIG BEAT,Hommarju,21,SPL,5,-1,-1,-1,-1
SPADA,Hypersonik,DRUM&BASS,Eagle,21,SPB,1,-1,-1,-1,-1
SPADA,Hypersonik,DRUM&BASS,Eagle,21,SPN,2,5,521,898,1030
SPADA,Hypersonik,DRUM&BASS,Eagle,21,SPH,3,8,878,1636,1745
SPADA,Hypersonik,DRUM&BASS,Eagle,21,SPA,4,10,1272,2363,2540
SPADA,Hypersonik,DRUM&BASS,Eagle,21,SPL,5,-1,-1,-1,-1
SPADA,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,21,SPB,1,-1,-1,-1,-1
SPADA,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,21,SPN,2,6,516,975,1019
SPADA,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,21,SPH,3,9,1012,1822,1990
SPADA,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,21,SPA,4,11,1492,2651,2973
SPADA,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,21,SPL,5,-1,-1,-1,-1
SPADA,Idola ,REPLICANT CORE,iconoclasm feat.GUMI ,21,SPB,1,-1,-1,-1,-1
SPADA,Idola ,REPLICANT CORE,iconoclasm feat.GUMI ,21,SPN,2,6,621,1063,1235
SPADA,Idola ,REPLICANT CORE,iconoclasm feat.GUMI ,21,SPH,3,10,1181,2144,2324
SPADA,Idola ,REPLICANT CORE,iconoclasm feat.GUMI ,21,SPA,4,12,1826,3180,3637
SPADA,Idola ,REPLICANT CORE,iconoclasm feat.GUMI ,21,SPL,5,-1,-1,-1,-1
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,21,SPB,1,-1,-1,-1,-1
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,21,SPN,2,4,378,686,756
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,21,SPH,3,7,672,1226,1322
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,21,SPA,4,11,1263,2248,2514
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,21,SPL,5,-1,-1,-1,-1
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,21,SPB,1,-1,-1,-1,-1
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,21,SPN,2,4,407,784,811
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,21,SPH,3,8,938,1689,1857
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,21,SPA,4,12,1661,2659,3299
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,21,SPL,5,-1,-1,-1,-1
SPADA,into the battlefield,SYMPHONIC BREAKS,the wandering bard,21,SPB,1,-1,-1,-1,-1
SPADA,into the battlefield,SYMPHONIC BREAKS,the wandering bard,21,SPN,2,4,374,672,739
SPADA,into the battlefield,SYMPHONIC BREAKS,the wandering bard,21,SPH,3,8,734,1329,1458
SPADA,into the battlefield,SYMPHONIC BREAKS,the wandering bard,21,SPA,4,10,1193,2243,2383
SPADA,into the battlefield,SYMPHONIC BREAKS,the wandering bard,21,SPL,5,-1,-1,-1,-1
SPADA,invoker,TRIBE CORE,Caladborg,21,SPB,1,-1,-1,-1,-1
SPADA,invoker,TRIBE CORE,Caladborg,21,SPN,2,5,569,1091,1129
SPADA,invoker,TRIBE CORE,Caladborg,21,SPH,3,9,1009,1823,1998
SPADA,invoker,TRIBE CORE,Caladborg,21,SPA,4,12,1624,2839,3234
SPADA,invoker,TRIBE CORE,Caladborg,21,SPL,5,12,1851,3013,3664
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,21,SPB,1,-1,-1,-1,-1
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,21,SPN,2,6,658,1165,1313
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,21,SPH,3,11,1247,2203,2481
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,21,SPA,4,12,2007,3102,3961
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,21,SPL,5,-1,-1,-1,-1
SPADA,KAISER PHOENIX,HEAVY METAL,96,21,SPB,1,-1,-1,-1,-1
SPADA,KAISER PHOENIX,HEAVY METAL,96,21,SPN,2,7,679,1286,1358
SPADA,KAISER PHOENIX,HEAVY METAL,96,21,SPH,3,10,1194,1979,2367
SPADA,KAISER PHOENIX,HEAVY METAL,96,21,SPA,4,12,1693,2701,3349
SPADA,KAISER PHOENIX,HEAVY METAL,96,21,SPL,5,12,2026,3045,4013
SPADA,KHAMEN BREAK,PROGRESSIVE GOSPEL,くふおー,21,SPB,1,-1,-1,-1,-1
SPADA,KHAMEN BREAK,PROGRESSIVE GOSPEL,くふおー,21,SPN,2,3,298,0,596
SPADA,KHAMEN BREAK,PROGRESSIVE GOSPEL,くふおー,21,SPH,3,7,723,1368,1441
SPADA,KHAMEN BREAK,PROGRESSIVE GOSPEL,くふおー,21,SPA,4,11,1281,2229,2543
SPADA,KHAMEN BREAK,PROGRESSIVE GOSPEL,くふおー,21,SPL,5,-1,-1,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPB,1,-1,-1,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPN,2,6,616,901,1223
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPH,3,10,1040,1793,2054
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPA,4,12,1650,2771,3287
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPL,5,-1,-1,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPB,1,-1,-1,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPN,2,4,418,708,830
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPH,3,7,694,1273,1385
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPA,4,11,1220,2182,2439
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPL,5,-1,-1,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPB,1,-1,-1,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPN,2,3,301,536,602
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPH,3,6,626,1187,1249
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPA,4,10,1231,2210,2449
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPL,5,-1,-1,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPB,1,-1,-1,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPN,2,6,598,1119,1166
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPH,3,9,951,1620,1860
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPA,4,11,1342,2109,2654
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPL,5,-1,-1,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPB,1,-1,-1,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPN,2,3,348,632,690
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPH,3,6,683,1230,1350
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPA,4,9,991,1797,1977
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPL,5,-1,-1,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPB,1,-1,-1,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPN,2,5,517,1002,1031
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPH,3,9,942,1737,1869
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPA,4,11,1481,2663,2950
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPL,5,-1,-1,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPB,1,-1,-1,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPN,2,5,390,634,773
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPH,3,8,674,1229,1338
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPA,4,10,1325,2385,2644
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPL,5,-1,-1,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,SPB,1,-1,-1,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,SPN,2,5,522,894,1033
SPADA,NPC World,ELECTRO POP,PON,21,SPH,3,8,826,1517,1642
SPADA,NPC World,ELECTRO POP,PON,21,SPA,4,10,1155,2108,2304
SPADA,NPC World,ELECTRO POP,PON,21,SPL,5,-1,-1,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,SPB,1,-1,-1,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,SPN,2,4,408,733,805
SPADA,Odin,GABBER,Noizenecio,21,SPH,3,7,721,1297,1431
SPADA,Odin,GABBER,Noizenecio,21,SPA,4,10,1039,1933,2077
SPADA,Odin,GABBER,Noizenecio,21,SPL,5,-1,-1,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPB,1,-1,-1,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPN,2,5,404,674,793
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPH,3,8,954,1663,1893
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPA,4,11,1336,2267,2665
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPL,5,-1,-1,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPB,1,-1,-1,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPN,2,3,331,567,662
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPH,3,8,727,1335,1440
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPA,4,11,1242,2241,2481
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPL,5,-1,-1,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPB,1,-1,-1,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPN,2,5,583,1058,1156
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPH,3,9,1081,1925,2144
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPA,4,12,1812,3126,3611
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPL,5,-1,-1,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPB,1,-1,-1,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPN,2,8,653,1117,1231
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPH,3,10,1003,1621,1941
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPA,4,12,1461,2270,2890
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPL,5,-1,-1,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPB,1,-1,-1,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPN,2,5,492,898,979
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPH,3,9,951,1727,1880
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPA,4,11,1406,2519,2797
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPL,5,-1,-1,-1,-1
SPADA,Recollection,POPS,Noria,21,SPB,1,-1,-1,-1,-1
SPADA,Recollection,POPS,Noria,21,SPN,2,5,597,1139,1193
SPADA,Recollection,POPS,Noria,21,SPH,3,7,883,1691,1765
SPADA,Recollection,POPS,Noria,21,SPA,4,9,1118,2149,2234
SPADA,Recollection,POPS,Noria,21,SPL,5,-1,-1,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPB,1,-1,-1,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPN,2,3,374,713,747
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPH,3,7,731,1303,1454
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPA,4,11,1360,2469,2720
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPL,5,-1,-1,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPB,1,-1,-1,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPN,2,5,480,917,947
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPH,3,8,701,1297,1390
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPA,4,10,951,1751,1898
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPL,5,-1,-1,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPB,1,-1,-1,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPN,2,6,537,966,1074
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPH,3,9,1080,1999,2146
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPA,4,10,1295,2377,2587
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPL,5,-1,-1,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPB,1,-1,-1,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPN,2,6,472,857,941
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPH,3,9,840,1451,1655
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPA,4,11,1232,2026,2446
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPL,5,-1,-1,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPB,1,-1,-1,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPN,2,7,806,1349,1565
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPH,3,10,1228,2105,2389
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPA,4,12,2029,3083,3989
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPL,5,12,2267,3324,4438
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPB,1,-1,-1,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPN,2,5,432,802,851
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPH,3,8,745,1346,1471
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPA,4,11,1257,2240,2498
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPL,5,-1,-1,-1,-1
SPADA,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,21,SPB,1,-1,-1,-1,-1
SPADA,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,21,SPN,2,7,836,1557,1661
SPADA,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,21,SPH,3,10,1284,2248,2533
SPADA,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,21,SPA,4,11,1636,2896,3250
SPADA,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,21,SPL,5,-1,-1,-1,-1
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,21,SPB,1,-1,-1,-1,-1
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,21,SPN,2,5,438,766,869
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,21,SPH,3,9,1046,1949,2074
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,21,SPA,4,11,1605,2892,3175
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,21,SPL,5,-1,-1,-1,-1
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,21,SPB,1,-1,-1,-1,-1
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,21,SPN,2,4,330,564,656
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,21,SPH,3,7,685,1292,1365
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,21,SPA,4,11,1206,2170,2403
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,21,SPL,5,-1,-1,-1,-1
SPADA,Verflucht,HARD NRG,Tyrfing,21,SPB,1,-1,-1,-1,-1
SPADA,Verflucht,HARD NRG,Tyrfing,21,SPN,2,6,647,1169,1292
SPADA,Verflucht,HARD NRG,Tyrfing,21,SPH,3,10,1081,1893,2147
SPADA,Verflucht,HARD NRG,Tyrfing,21,SPA,4,12,1805,2887,3602
SPADA,Verflucht,HARD NRG,Tyrfing,21,SPL,5,12,2401,3511,4773
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,21,SPB,1,-1,-1,-1,-1
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,21,SPN,2,8,754,1422,1500
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,21,SPH,3,11,1473,2356,2920
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,21,SPA,4,12,1870,2776,3707
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,21,SPL,5,-1,-1,-1,-1
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,21,SPB,1,-1,-1,-1,-1
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,21,SPN,2,4,365,699,730
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,21,SPH,3,6,647,1192,1287
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,21,SPA,4,11,1414,2611,2825
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,21,SPL,5,-1,-1,-1,-1
SPADA,アルストロメリア,BLOOM FUSION,TAG,21,SPB,1,1,109,196,218
SPADA,アルストロメリア,BLOOM FUSION,TAG,21,SPN,2,5,495,899,990
SPADA,アルストロメリア,BLOOM FUSION,TAG,21,SPH,3,8,804,1435,1599
SPADA,アルストロメリア,BLOOM FUSION,TAG,21,SPA,4,10,1254,2286,2505
SPADA,アルストロメリア,BLOOM FUSION,TAG,21,SPL,5,-1,-1,-1,-1
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,21,SPB,1,-1,-1,-1,-1
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,21,SPN,2,5,457,870,908
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,21,SPH,3,8,753,1396,1499
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,21,SPA,4,10,1066,2003,2131
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,21,SPL,5,-1,-1,-1,-1
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,21,SPB,1,-1,-1,-1,-1
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,21,SPN,2,3,318,572,636
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,21,SPH,3,9,846,1501,1654
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,21,SPA,4,11,1417,2445,2807
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,21,SPL,5,-1,-1,-1,-1
SPADA,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,21,SPB,1,1,135,255,270
SPADA,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,21,SPN,2,5,512,919,1007
SPADA,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,21,SPH,3,9,960,1685,1853
SPADA,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,21,SPA,4,11,1261,2152,2477
SPADA,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,21,SPL,5,-1,-1,-1,-1
SPADA,海神,HYDRO CORE,兎々,21,SPB,1,-1,-1,-1,-1
SPADA,海神,HYDRO CORE,兎々,21,SPN,2,7,585,1063,1159
SPADA,海神,HYDRO CORE,兎々,21,SPH,3,10,1084,1879,2131
SPADA,海神,HYDRO CORE,兎々,21,SPA,4,12,1629,2772,3241
SPADA,海神,HYDRO CORE,兎々,21,SPL,5,-1,-1,-1,-1
SPADA,幻想系世界修復少女,J-POP,Last Note.,21,SPB,1,1,107,208,214
SPADA,幻想系世界修復少女,J-POP,Last Note.,21,SPN,2,4,318,571,635
SPADA,幻想系世界修復少女,J-POP,Last Note.,21,SPH,3,7,592,1119,1181
SPADA,幻想系世界修復少女,J-POP,Last Note.,21,SPA,4,10,1010,1845,2012
SPADA,幻想系世界修復少女,J-POP,Last Note.,21,SPL,5,-1,-1,-1,-1
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,21,SPB,1,-1,-1,-1,-1
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,21,SPN,2,6,541,972,1072
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,21,SPH,3,10,1012,1761,1982
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,21,SPA,4,12,1834,2909,3623
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,21,SPL,5,-1,-1,-1,-1
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,21,SPB,1,-1,-1,-1,-1
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,21,SPN,2,5,555,983,1104
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,21,SPH,3,7,711,1287,1412
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,21,SPA,4,10,1096,2008,2190
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,21,SPL,5,-1,-1,-1,-1
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,21,SPB,1,-1,-1,-1,-1
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,21,SPN,2,6,592,1086,1180
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,21,SPH,3,10,1078,1865,2099
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,21,SPA,4,12,1493,2526,2948
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,21,SPL,5,12,1824,2762,3562
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,21,SPB,1,-1,-1,-1,-1
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,21,SPN,2,6,629,1199,1243
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,21,SPH,3,10,1271,2258,2515
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,21,SPA,4,12,2002,3421,3991
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,21,SPL,5,-1,-1,-1,-1
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,21,SPB,1,-1,-1,-1,-1
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,21,SPN,2,3,292,560,584
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,21,SPH,3,7,790,1463,1570
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,21,SPA,4,10,1352,2456,2697
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,21,SPL,5,-1,-1,-1,-1
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,21,SPB,1,-1,-1,-1,-1
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,21,SPN,2,5,485,895,958
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,21,SPH,3,8,890,1614,1728
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,21,SPA,4,10,1215,2115,2417
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,21,SPL,5,12,1731,2783,3419
