バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
DistorteD,Double Loving Heart,J-POP,Tatsh feat. Junko Hirata & Sayaka Minami,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,DUE TOMORROW,TECHNO,Mr.T,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1453,676,101,5,EX HARD CLEAR,AAA,12,2011,957,97,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-02-16 21:23
DistorteD,EURO-ROMANCE,80's TECHNO,K-MASERA,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2091,1035,21,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-08 20:56
DistorteD,Ganymede,ESOTERIC SLOWCORE,玄武,7,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,2591,1246,99,1,FULLCOMBO CLEAR,AAA,2023-09-14 22:10
DistorteD,Harmony and Lovely,PROGRESSIVE HOUSE,Ryu☆,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2235,1109,17,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-04-18 18:39
DistorteD,Heavenly Sun (IIDX VERSION),TRANCE,AKIRA YAMAOKA,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,NO PLAY,---,10,2104,1046,12,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-07 14:20
DistorteD,INFERNO,BRAZILIAN HOUSE,Caldeira feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,Leaving...,SYMPHONIC EURO,SEIYA MURAI meets “eimy”,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2191,1077,37,5,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-17 13:13
DistorteD,MINT,ELECTRONICA,SLAKE,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,MOON,哀愁ユーロ,dj TAKA feat.Erika Mochizuki,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2203,1087,29,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-08 20:49
DistorteD,Power of Love,2 STEP,kors k feat.PSY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,So Fabulous !!,BUCHIAGE TRANCE,HHH (Ryu☆ & Dai),0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,Sun Field,HAPPY POP,mh sequence,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,The Dirty of Loudness,SADISTIC HARDCORE,Tatsh Assault X,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,This is Love,CORE POP,D-crew feat.MAKOTO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,tripping contact(teranoid&MC Natsack Remix),GABBA,kors k vs teranoid,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,2447,1192,63,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-09-29 22:25
DistorteD,TYPE MARS(G-Style Mix),PSYCHEDELIC TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,waxing and wanding,DANCE SPEED,青龍,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2683,1256,171,15,FULLCOMBO CLEAR,AAA,12,3937,1940,57,2,FULLCOMBO CLEAR,AAA,2023-04-04 20:20
DistorteD,Why did you go away,LOVERS EUROBEAT,jun with TAHIRIH,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,WISH(EUROBEAT MIX),EUROBEAT,DJ YOSHITAKA feat.杉村ことみ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,with you…,FUNK'N JAZZ HOUSE,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,Zenius -I- vanisher,CYBER OPUS,Tatsh,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,1336,598,140,20,NO PLAY,AA,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-10-12 22:49
DistorteD,カゴノトリ～弐式～,和式電子音楽,橙色特別室,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2599,1275,49,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-05-14 15:07
DistorteD,タシカナモノ,POPROCK,星野奏子 with the BAND,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,嘆きの樹,CONTEMPORARY,金獅子,7,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,2490,1210,70,1,FULLCOMBO CLEAR,AAA,12,3769,1796,177,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-05-09 16:30
DistorteD,罠,DRUM'N'ROCK,good-cool,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DistorteD,華蝶風雪,ASIAN MIXTURE,白虎,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,2919,1426,67,5,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-17 13:18
DistorteD,虹色,LOVELY TRANS POP,DJ YOSHITAKA feat. G.S.C license,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,2hot2eat,HINDU SALSA,Osamu Kubota,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1646,796,54,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-10 22:52
GOLD,Air Bell,FLOW POP,D-crew,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,ANDROMEDA II,PSYCHEDELIC SYNTH TRANCE,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,Blind Justice ～Torn souls， Hurt Faiths ～,EPIC POETRY,Zektbach,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FAILED,---,11,2474,1229,16,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-15 21:40
GOLD,Candy Galy,HAPPY,Risk Junk-G,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,3496,1706,84,4,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-20 21:39
GOLD,CaptivAte～裁き～,NOSTALISH REQUIEM,DJ YOSHITAKA feat.A/I,2,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,1783,886,11,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-05-09 16:57
GOLD,CaptivAte～誓い～,NOSTALISH REQUIEM,A/I,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,CROSSROAD ～Left Story～,DRAMATIC EURO TRANCE,jun with TAHIRIH,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,Cyber Force,CYBORG TRANCE,Sota Fujimori feat.cyborg AKEMI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,Fascination MAXX,SuperNOVA BEAT,100-200-400,47,0,0,0,0,---,NO PLAY,---,9,984,480,24,1,FULLCOMBO CLEAR,AAA,11,0,0,0,---,EX HARD CLEAR,---,12,2517,1222,73,4,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-17 23:52
GOLD,FIRE FIRE,BUCHIAGE TRANCE,StripE,1,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2722,1328,66,8,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-04-22 11:20
GOLD,four-leaf,ROCK,Sis Bond Chit,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,GOLD RUSH,RECKLESS RAVE,DJ YOSHITAKA-G feat.Michael a la mode,2,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,NO PLAY,---,11,2324,1127,70,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-10 20:57
GOLD,GRID KNIGHT,ELECTRONICA,SAW WAVE SQUAD,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3465,1723,19,1,FULLCOMBO CLEAR,AAA,2023-02-16 19:56
GOLD,heaven above,FILTER HOUSE,kors k,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,High School Love,HIGH SPEED LOVE SONG,DJ YOSHITAKA feat.DWP,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,INORI,MILLENNIUM TRANCE,dj TAKA feat.HAL,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3135,1524,87,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-09-17 12:38
GOLD,KAMAITACHI,FREEFORM HARDCORE,DJ TECHNORCH fw. GUHROOVY,10,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,3667,1726,215,32,EX HARD CLEAR,AAA,2023-01-14 15:59
GOLD,LASER CRUSTER,NU-SKOOL BREAKS,L.E.D.,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2428,1181,66,3,FULLCOMBO CLEAR,AAA,12,3204,1564,76,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-05-02 14:36
GOLD,Love Again...,POPS,Tatsh feat. Junko Hirata,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,Make Me Your Own,HOUSE,good-cool ft. Raj Ramayya,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,METALLIC MIND,OLDSKOOL HARDCORE RAVE,DJ TECHNORCH fw. GUHROOVY,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,never…,DANCE POP,Kanako Hoshino with dj TAKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,op.31 叙情,PIANO CONCERTO,akiko,90,0,0,0,0,---,NO PLAY,---,4,599,285,29,1,FULLCOMBO CLEAR,AAA,9,0,0,0,---,FULLCOMBO CLEAR,---,10,1638,806,26,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-17 23:50
GOLD,PHOTONGENIC,DRUM & BASS,L.E.D. fw.堀澤麻衣子,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,Roulette,EUROBEAT,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,Second Heaven,HANDZ UP,Ryu☆,2,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2102,1033,36,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-07-28 21:56
GOLD,Sense 2007,RAVE,good-cool,3,0,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,12,2931,1422,87,7,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-06-05 19:48
GOLD,smile,ELE POP,miru_maki.gjw,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,snow storm,TRANCE,dj TAKA,1,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3343,1636,71,0,FULLCOMBO CLEAR,AAA,2022-11-28 20:51
GOLD,the shadow,SCHRANZ,kors k,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2883,1407,69,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-07-11 23:36
GOLD,The Smile of You,POP,猫叉Master feat.JESSY,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1629,814,1,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-05-26 22:06
GOLD,TRANOID,PSG WORKS,T&S seq. factory,3,0,0,0,0,---,NO PLAY,---,5,359,158,43,---,FAILED,D,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2216,1087,42,3,FULLCOMBO CLEAR,AAA,12,2868,1361,146,17,EX HARD CLEAR,AAA,2023-06-14 21:08
GOLD,VANESSA,DECEPTIVE GABBA,朱雀,7,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,2399,1172,55,0,FULLCOMBO CLEAR,AAA,12,3254,1517,220,12,EX HARD CLEAR,AAA,2023-05-02 14:57
GOLD,Watch out!!,HIP HOP,MAD Sequence*,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,With your Smile,J-HOUSE,Shoichiro Hirata plus Junko Hirata,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,FUTURE POP,イオンチャンネル,1,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2234,1094,46,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-07 15:50
GOLD,ヨシダさん,TECHNO,AKIRA YAMAOKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,リグレット,EURO TRANCE,星野奏子,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,星をこの手に,J-POP,DJ YOSHITAKA feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,花吹雪 ～ IIDX LIMITED ～,JAPANESE ALTERATION,S.S.D.FANTASICA feat.ユッコ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
GOLD,零 - ZERO -,HYPER J-POP ZERO,ＴЁЯＲＡ,1,1,218,108,2,0,FULLCOMBO CLEAR,AAA,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-09-14 21:11
GOLD,電人、暁に斃れる。,NU-NRG,L.E.D.-G,3,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,3346,1631,84,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-09-25 22:56
DJ TROOPERS,2 tribe 4 K,TRIBAL,Remo-con,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DJ TROOPERS,Anisakis -somatic mutation type"Forza"-,HARD RENAISSANCE,朱雀,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,3771,1820,131,9,EX HARD CLEAR,AAA,2023-05-09 15:26
DJ TROOPERS,avant-guerre,CLASSICAL PIANO SOLO,Osamu Kubota,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,1914,933,48,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-15 14:35
DJ TROOPERS,Be OK,EUROBEAT,good-cool ft. Florence,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2022-10-19 22:23
DJ TROOPERS,beatonic nation,TECH-TRONIKA,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DJ TROOPERS,Blue Rain,TRANCE,dj TAKA VS Ryu☆,2,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2256,1113,30,0,FULLCOMBO CLEAR,AAA,12,3302,1617,68,6,FULLCOMBO CLEAR,AAA,2023-03-17 22:41
DJ TROOPERS,Darling my LUV,J-R&B,DJ Yoshitaka feat.B-Agents,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DJ TROOPERS,Dazzlin' Darlin,HANDZ UP,HHH,1,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2226,1111,4,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-09-25 22:37
DJ TROOPERS,Digitank System,TECH-BREAKBEATS,DJ Mass MAD Izm*,11,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,2096,1010,76,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-03-14 19:32
DJ TROOPERS,Do it!! Do it!!,N-BEATS,Kraken,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DJ TROOPERS,end of world,FRENZY HOUSE,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DJ TROOPERS,four pieces of heaven,JUNGLE,Lion,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,2790,1288,214,1,EX HARD CLEAR,AAA,2023-06-22 23:09
DJ TROOPERS,Freeway Shuffle,TRANCE,dj TAKA,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
DJ TROOPERS,ICARUS,NU-SKOOL BREAKBEATS HARDCORE,Eagle,8,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2466,1182,102,7,EX HARD CLEAR,AAA,12,3591,1707,177,25,EX HARD CLEAR,AAA,2023-10-16 21:33
DJ TROOPERS,in the Sky,HAPPY HARDCORE,Ryu☆,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,2150,1071,8,0,FULLCOMBO CLEAR,AAA,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2023-02-25 22:50
DJ TROOPERS,Kick Out 仮面,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 22:23
